ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'002345,³±ºê»ù,4.89,4.96,4.78,4.94,4.95,-0.06,-1.2121,1.7226,15596839,75941649.91,4427468137.23,4427468137.23
2020-11-17,'002345,³±ºê»ù,4.95,5.07,4.89,4.97,5.02,-0.07,-1.3944,1.8467,16720400,82827936.0,4481792899.65,4481792899.65
2020-11-16,'002345,³±ºê»ù,5.02,5.07,4.88,4.93,4.87,0.15,3.0801,1.9504,17658900,87880758.0,4545171789.14,4545171789.14
2020-11-13,'002345,³±ºê»ù,4.87,4.94,4.79,4.85,4.85,0.02,0.4124,1.4882,13474079,65500326.34,4409359883.09,4409359883.09
2020-11-12,'002345,³±ºê»ù,4.85,5.02,4.82,4.97,4.94,-0.09,-1.8219,1.8817,17037500,83447517.0,4391251628.95,4391251628.95
2020-11-11,'002345,³±ºê»ù,4.94,5.09,4.91,4.97,4.95,-0.01,-0.202,3.3539,30366635,151961893.73,4472738772.58,4472738772.58
2020-11-10,'002345,³±ºê»ù,4.95,5.04,4.76,4.9,4.83,0.12,2.4845,2.785,25216100,123965943.38,4481792899.65,4481792899.65
2020-11-09,'002345,³±ºê»ù,4.83,4.86,4.68,4.69,4.73,0.1,2.1142,2.0181,18272500,87467085.0,4373143374.81,4373143374.81
2020-11-06,'002345,³±ºê»ù,4.73,4.82,4.64,4.7,4.7,0.03,0.6383,2.0146,18240761,86316698.48,4282602104.11,4282602104.11
2020-11-05,'002345,³±ºê»ù,4.7,4.81,4.64,4.76,4.71,-0.01,-0.2123,2.3181,20988461,98879289.81,4255439722.9,4255439722.9
2020-11-04,'002345,³±ºê»ù,4.71,4.8,4.48,4.53,4.48,0.23,5.1339,3.7387,33850269,159069275.32,4264493849.97,4264493849.97
2020-11-03,'002345,³±ºê»ù,4.48,4.5,4.31,4.38,4.38,0.1,2.2831,1.3478,12202800,53707866.0,4056248927.36,4056248927.36
2020-11-02,'002345,³±ºê»ù,4.38,4.44,4.28,4.43,4.41,-0.03,-0.6803,1.3818,12511400,54397769.0,3965707656.66,3965707656.66
2020-10-30,'002345,³±ºê»ù,4.41,4.66,4.38,4.65,4.65,-0.24,-5.1613,2.1581,19539900,87736440.0,3992870037.87,3992870037.87
2020-10-29,'002345,³±ºê»ù,4.65,4.7,4.45,4.49,4.55,0.1,2.1978,1.8735,16963304,78079078.24,4210169087.55,4210169087.55
2020-10-28,'002345,³±ºê»ù,4.55,4.65,4.44,4.54,4.55,0.0,0.0,1.9251,17429687,79032274.57,4119627816.85,4119627816.85
2020-10-27,'002345,³±ºê»ù,4.55,4.6,4.42,4.51,4.47,0.08,1.7897,2.4498,22180961,100039963.72,4119627816.85,4119627816.85
2020-10-26,'002345,³±ºê»ù,4.47,4.58,4.26,4.3,4.25,0.22,5.1765,3.7109,33599161,149986284.28,4047194800.29,4047194800.29
2020-10-23,'002345,³±ºê»ù,4.25,4.4,4.1,4.11,4.1,0.15,3.6585,1.9404,17568465,74328855.62,3848004004.75,3848004004.75
2020-10-22,'002345,³±ºê»ù,4.1,4.26,4.1,4.26,4.27,-0.17,-3.9813,1.4258,12909589,53713860.79,3712192098.7,3712192098.7
2020-10-21,'002345,³±ºê»ù,4.27,4.3,4.19,4.28,4.28,-0.01,-0.2336,1.032,9344189,39552837.25,3866112258.89,3866112258.89
2020-10-20,'002345,³±ºê»ù,4.28,4.3,4.2,4.28,4.26,0.02,0.4695,1.3677,12383300,52740446.0,3875166385.96,3875166385.96
2020-10-19,'002345,³±ºê»ù,4.26,4.32,4.2,4.3,4.23,0.03,0.7092,1.2853,11637037,49482914.88,3857058131.82,3857058131.82
2020-10-16,'002345,³±ºê»ù,4.23,4.33,4.21,4.27,4.28,-0.05,-1.1682,1.5111,13681800,58258068.0,3829895750.61,3829895750.61
2020-10-15,'002345,³±ºê»ù,4.28,4.39,4.24,4.38,4.35,-0.07,-1.6092,2.2791,20635200,88614698.0,3875166385.96,3875166385.96
2020-10-14,'002345,³±ºê»ù,4.35,4.49,4.22,4.32,4.26,0.09,2.1127,4.2615,38584364,167957776.84,3938545275.45,3938545275.45
2020-10-13,'002345,³±ºê»ù,4.26,4.34,4.17,4.34,4.42,-0.16,-3.6199,5.9747,54095283,229590828.26,3857058131.82,3857058131.82
2020-10-12,'002345,³±ºê»ù,4.42,4.42,4.01,4.04,4.02,0.4,9.9502,3.9339,35617947,155810196.74,4001924164.94,4001924164.94
2020-10-09,'002345,³±ºê»ù,4.02,4.28,3.91,3.93,3.93,0.09,2.2901,3.6093,32678843,133952628.58,3639759082.14,3639759082.14
2020-09-30,'002345,³±ºê»ù,3.93,4.15,3.78,4.15,4.13,-0.2,-4.8426,4.0818,36956700,144302972.61,3558271938.51,3558271938.51
2020-09-29,'002345,³±ºê»ù,4.13,4.44,4.06,4.33,4.34,-0.21,-4.8387,4.0173,36373109,152949379.84,3739354479.91,3739354479.91
2020-09-28,'002345,³±ºê»ù,4.34,4.65,4.22,4.43,4.42,-0.08,-1.81,2.666,24138102,107010472.5,3929491148.38,3929491148.38
2020-09-25,'002345,³±ºê»ù,4.42,4.48,4.3,4.42,4.46,-0.04,-0.8969,2.6356,23862613,104798134.28,4001924164.94,4001924164.94
2020-09-24,'002345,³±ºê»ù,4.46,4.57,4.35,4.49,4.49,-0.03,-0.6682,3.7513,33964877,151182201.09,4038140673.22,4038140673.22
2020-09-23,'002345,³±ºê»ù,4.49,4.58,4.18,4.18,4.19,0.3,7.1599,6.2982,57024365,252397526.17,4065303054.43,4065303054.43
2020-09-22,'002345,³±ºê»ù,4.19,4.3,3.94,3.97,4.04,0.15,3.7129,3.5488,32131466,133190133.2,3793679242.33,3793679242.33
2020-09-21,'002345,³±ºê»ù,4.04,4.11,3.98,4.0,4.03,0.01,0.2481,1.0909,9877300,39839889.0,3657867336.28,3657867336.28
2020-09-18,'002345,³±ºê»ù,4.03,4.08,3.98,4.08,4.05,-0.02,-0.4938,1.4371,13011328,52300760.84,3648813209.21,3648813209.21
2020-09-17,'002345,³±ºê»ù,4.05,4.05,3.95,4.0,4.01,0.04,0.9975,2.0529,18587200,74345755.0,3666921463.35,3666921463.35
2020-09-16,'002345,³±ºê»ù,4.01,4.06,3.93,4.05,4.05,-0.04,-0.9877,2.6794,24259237,96593565.39,3630704955.07,3630704955.07
2020-09-15,'002345,³±ºê»ù,4.05,4.16,3.8,3.83,3.82,0.23,6.0209,4.2289,38289405,153447429.71,3666921463.35,3666921463.35
2020-09-14,'002345,³±ºê»ù,3.82,4.0,3.8,3.91,3.9,-0.08,-2.0513,1.5967,14456900,55857161.0,3458676540.74,3458676540.74
2020-09-11,'002345,³±ºê»ù,3.9,3.93,3.73,3.77,3.8,0.1,2.6316,1.3714,12417043,47792708.7,3531109557.3,3531109557.3
2020-09-10,'002345,³±ºê»ù,3.8,3.94,3.76,3.92,3.9,-0.1,-2.5641,1.5961,14451267,55632299.92,3440568286.6,3440568286.6
2020-09-09,'002345,³±ºê»ù,3.9,4.03,3.77,3.81,3.84,0.06,1.5625,3.1668,28672224,112625094.32,3531109557.3,3531109557.3
2020-09-08,'002345,³±ºê»ù,3.84,3.85,3.75,3.81,3.72,0.12,3.2258,1.3619,12331200,47005873.0,3476784794.88,3476784794.88
2020-09-07,'002345,³±ºê»ù,3.72,3.85,3.72,3.73,3.73,-0.01,-0.2681,1.7243,15611819,59204466.2,3368135270.04,3368135270.04
2020-09-04,'002345,³±ºê»ù,3.73,3.73,3.61,3.68,3.7,0.03,0.8108,0.7484,6775702,25072788.36,3377189397.11,3377189397.11
2020-09-03,'002345,³±ºê»ù,3.7,3.75,3.69,3.72,3.71,-0.01,-0.2695,0.5542,5017816,18639364.2,3350027015.9,3350027015.9
2020-09-02,'002345,³±ºê»ù,3.71,3.73,3.65,3.69,3.7,0.01,0.2703,0.6602,5977887,22079441.29,3359081142.97,3359081142.97
2020-09-01,'002345,³±ºê»ù,3.7,3.71,3.65,3.68,3.68,0.02,0.5435,0.4637,4198715,15457409.35,3350027015.9,3350027015.9
2020-08-31,'002345,³±ºê»ù,3.68,3.77,3.67,3.74,3.74,-0.06,-1.6043,0.8626,7810115,29114199.8,3331918761.76,3331918761.76
2020-08-28,'002345,³±ºê»ù,3.74,3.74,3.65,3.67,3.68,0.06,1.6304,0.7257,6570608,24265363.84,3386243524.18,3386243524.18
2020-08-27,'002345,³±ºê»ù,3.68,3.69,3.61,3.65,3.63,0.05,1.3774,0.6206,5619364,20595133.96,3331918761.76,3331918761.76
