ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'000519,ÖÐ±øºì¼ý,9.57,9.73,9.33,9.36,9.38,0.19,2.0256,1.7137,23845670,227822861.12,13326789457.7,13316660569.7
2020-11-17,'000519,ÖÐ±øºì¼ý,9.38,9.49,9.34,9.44,9.5,-0.12,-1.2632,0.8792,12234134,114834446.82,13062203251.2,13052275459.2
2020-11-16,'000519,ÖÐ±øºì¼ý,9.5,9.51,9.35,9.35,9.38,0.12,1.2793,1.2736,17721567,167177856.04,13229310329.0,13219255529.0
2020-11-13,'000519,ÖÐ±øºì¼ý,9.38,9.49,9.16,9.34,9.32,0.06,0.6438,1.5817,22008865,205121454.54,13062203251.2,13052275459.2
2020-11-12,'000519,ÖÐ±øºì¼ý,9.32,9.5,9.3,9.48,9.42,-0.1,-1.0616,1.0939,15221830,142401912.81,12978649712.2,12968785424.2
2020-11-11,'000519,ÖÐ±øºì¼ý,9.42,9.67,9.41,9.63,9.62,-0.2,-2.079,1.3305,18513880,175970225.55,13117905610.4,13107935482.4
2020-11-10,'000519,ÖÐ±øºì¼ý,9.62,9.82,9.56,9.75,9.71,-0.09,-0.9269,1.5792,21974665,213036493.23,13396417406.8,13386235598.8
2020-11-09,'000519,ÖÐ±øºì¼ý,9.71,9.75,9.46,9.54,9.55,0.16,1.6754,2.0459,28468496,274597518.49,13521747715.2,13511470651.2
2020-11-06,'000519,ÖÐ±øºì¼ý,9.55,9.77,9.43,9.77,9.77,-0.22,-2.2518,1.6486,22940492,219671612.66,13298938278.1,13288830558.1
2020-11-05,'000519,ÖÐ±øºì¼ý,9.77,9.79,9.63,9.69,9.74,0.03,0.308,1.6204,22547575,219264540.89,13605301254.1,13594960686.1
2020-11-04,'000519,ÖÐ±øºì¼ý,9.74,9.85,9.46,9.65,9.69,0.05,0.516,1.7732,24673556,238655060.02,13563524484.7,13553215668.7
2020-11-03,'000519,ÖÐ±øºì¼ý,9.69,9.74,9.41,9.41,9.42,0.27,2.8662,1.6394,22812862,218704812.07,13493896535.6,13483640639.6
2020-11-02,'000519,ÖÐ±øºì¼ý,9.42,9.93,9.3,9.87,9.88,-0.46,-4.6559,2.6939,37485078,356176557.67,13117905610.4,13107935482.4
2020-10-30,'000519,ÖÐ±øºì¼ý,9.88,10.39,9.86,10.2,10.13,-0.25,-2.4679,1.9715,27433079,277910393.04,13758482742.2,13748025750.2
2020-10-29,'000519,ÖÐ±øºì¼ý,10.13,10.22,10.06,10.1,10.28,-0.15,-1.4591,1.255,17463063,177336817.76,14106622487.7,14095900895.7
2020-10-28,'000519,ÖÐ±øºì¼ý,10.28,10.33,10.12,10.32,10.37,-0.09,-0.8679,1.1434,15909760,162666462.67,14315506335.0,14304625983.0
2020-10-27,'000519,ÖÐ±øºì¼ý,10.37,10.43,10.11,10.15,10.19,0.18,1.7664,1.2718,17697545,182808685.99,14440836643.3,14429861035.3
2020-10-26,'000519,ÖÐ±øºì¼ý,10.19,10.29,10.08,10.28,10.33,-0.14,-1.3553,1.1262,15671531,159584147.1,14190176026.6,14179390930.6
2020-10-23,'000519,ÖÐ±øºì¼ý,10.33,10.49,10.22,10.23,10.28,0.05,0.4864,1.426,19842254,205569139.22,14385134284.1,14374201012.1
2020-10-22,'000519,ÖÐ±øºì¼ý,10.28,10.32,10.09,10.19,10.25,0.03,0.2927,1.0634,14797112,151018278.53,14315506335.0,14304625983.0
2020-10-21,'000519,ÖÐ±øºì¼ý,10.25,10.44,10.16,10.43,10.46,-0.21,-2.0076,1.4383,20013349,205841790.36,14273729565.5,14262880965.5
2020-10-20,'000519,ÖÐ±øºì¼ý,10.46,10.51,10.28,10.5,10.54,-0.08,-0.759,1.5562,21654553,224410180.16,14566166951.7,14555096087.7
2020-10-19,'000519,ÖÐ±øºì¼ý,10.54,10.72,10.5,10.55,10.48,0.06,0.5725,1.8415,25623900,271903690.02,14677571670.3,14666416134.3
2020-10-16,'000519,ÖÐ±øºì¼ý,10.48,10.64,10.39,10.59,10.6,-0.12,-1.1321,1.5791,21973588,230578450.79,14594018131.4,14582926099.4
2020-10-15,'000519,ÖÐ±øºì¼ý,10.6,10.85,10.58,10.68,10.75,-0.15,-1.3953,1.9517,27157439,290079975.04,14761125209.2,14749906169.2
2020-10-14,'000519,ÖÐ±øºì¼ý,10.75,11.18,10.7,10.99,10.94,-0.19,-1.7367,2.7406,38135274,415804912.88,14970009056.5,14958631256.5
2020-10-13,'000519,ÖÐ±øºì¼ý,10.94,11.12,10.71,10.85,10.93,0.01,0.0915,3.2006,44536113,484868415.1,15234595263.1,15223016367.1
2020-10-12,'000519,ÖÐ±øºì¼ý,10.93,11.05,10.61,10.61,10.71,0.22,2.0542,3.4818,48449505,524894434.54,15220669673.3,15209101361.3
2020-10-09,'000519,ÖÐ±øºì¼ý,10.71,10.72,10.49,10.59,10.51,0.2,1.9029,2.7573,38368015,407629018.45,14914306697.2,14902971233.2
2020-09-30,'000519,ÖÐ±øºì¼ý,10.51,10.55,10.22,10.4,10.4,0.11,1.0577,2.1375,29743244,310163729.84,14635794900.8,14624671116.8
2020-09-29,'000519,ÖÐ±øºì¼ý,10.4,10.52,10.17,10.17,10.1,0.3,2.9703,2.2957,31944326,332065683.66,14482613412.8,14471606052.8
2020-09-28,'000519,ÖÐ±øºì¼ý,10.1,10.28,10.03,10.28,10.28,-0.18,-1.751,1.4843,20654528,209269926.51,14064845718.2,14054155878.2
2020-09-25,'000519,ÖÐ±øºì¼ý,10.28,10.41,10.17,10.17,10.15,0.13,1.2808,1.5991,22251325,228798615.71,14315506335.0,14304625983.0
2020-09-24,'000519,ÖÐ±øºì¼ý,10.15,10.45,10.14,10.41,10.53,-0.38,-3.6087,1.8608,25892531,265411679.06,14134473667.3,14123730907.3
2020-09-23,'000519,ÖÐ±øºì¼ý,10.53,10.61,10.4,10.54,10.6,-0.07,-0.6604,1.6345,22744622,238275137.21,14663646080.5,14652501128.5
2020-09-22,'000519,ÖÐ±øºì¼ý,10.6,10.74,10.46,10.56,10.75,-0.15,-1.3953,2.2985,31983377,338051121.91,14761125209.2,14749906169.2
2020-09-21,'000519,ÖÐ±øºì¼ý,10.75,10.93,10.39,10.4,10.35,0.4,3.8647,4.2351,58932044,632549909.97,14970009056.5,14958631256.5
2020-09-18,'000519,ÖÐ±øºì¼ý,10.35,10.38,10.12,10.16,10.12,0.23,2.2727,2.4708,34380884,353071208.43,14412985463.7,14402031023.7
2020-09-17,'000519,ÖÐ±øºì¼ý,10.12,10.28,9.94,10.19,10.19,-0.07,-0.6869,2.4687,34351750,347401996.26,14092696897.8,14081985889.8
2020-09-16,'000519,ÖÐ±øºì¼ý,10.19,10.49,10.08,10.48,10.56,-0.37,-3.5038,3.3102,46061894,471189090.03,14190176026.6,14179390930.6
2020-09-15,'000519,ÖÐ±øºì¼ý,10.56,10.71,10.38,10.51,10.54,0.02,0.1898,2.7633,38450951,405352244.79,14705422849.9,14694246145.9
2020-09-14,'000519,ÖÐ±øºì¼ý,10.54,10.78,10.45,10.66,10.64,-0.1,-0.9398,3.0413,42320006,449124332.76,14677571670.3,14666416134.3
2020-09-11,'000519,ÖÐ±øºì¼ý,10.64,10.77,10.28,10.77,11.01,-0.37,-3.3606,4.2224,58754082,619787308.8,14816827568.5,14805566192.5
2020-09-10,'000519,ÖÐ±øºì¼ý,11.01,12.14,10.99,12.05,12.21,-1.2,-9.828,6.8787,95717190,1107296862.91,15332074391.8,15320421407.8
2020-09-09,'000519,ÖÐ±øºì¼ý,12.21,12.58,11.52,11.6,11.77,0.44,3.7383,9.2538,128766319,1549492080.28,17003145170.2,16990222106.2
2020-09-08,'000519,ÖÐ±øºì¼ý,11.77,11.93,11.4,11.71,11.54,0.23,1.9931,5.2407,72924240,854641259.5,16390419218.1,16377961850.1
2020-09-07,'000519,ÖÐ±øºì¼ý,11.54,11.95,11.38,11.69,11.8,-0.26,-2.2034,5.2057,72437400,840161047.6,16070130652.3,16057916716.3
2020-09-04,'000519,ÖÐ±øºì¼ý,11.8,11.92,11.55,11.6,11.94,-0.14,-1.1725,4.4915,62499134,732730212.32,16432195987.6,16419706867.6
2020-09-03,'000519,ÖÐ±øºì¼ý,11.94,12.2,11.03,11.26,11.28,0.66,5.8511,7.4471,103626653,1207403994.89,16627154245.1,16614516949.1
2020-09-02,'000519,ÖÐ±øºì¼ý,11.28,11.41,11.16,11.35,11.5,-0.22,-1.913,3.593,49997077,563704505.55,15708065317.0,15696126565.0
2020-09-01,'000519,ÖÐ±øºì¼ý,11.5,11.67,11.21,11.27,10.96,0.54,4.927,5.9062,82184753,941683705.99,16014428293.0,16002256693.0
2020-08-31,'000519,ÖÐ±øºì¼ý,10.96,11.18,10.87,10.9,10.92,0.04,0.3663,3.0653,42653375,469331123.52,15262446442.7,15250846378.7
2020-08-28,'000519,ÖÐ±øºì¼ý,10.92,11.03,10.6,10.63,10.63,0.29,2.7281,3.1002,43139128,469562235.55,15206744083.4,15195186355.4
2020-08-27,'000519,ÖÐ±øºì¼ý,10.63,10.74,10.28,10.46,10.45,0.18,1.7225,2.3209,32294742,339654840.62,14802901978.7,14791651186.7
2020-08-26,'000519,ÖÐ±øºì¼ý,10.45,10.81,10.29,10.77,10.75,-0.3,-2.7907,2.6949,37499083,394766798.14,14552241361.9,14541181081.9
2020-08-25,'000519,ÖÐ±øºì¼ý,10.75,11.1,10.65,11.03,10.9,-0.15,-1.3761,2.4709,34382272,373416125.48,14970009056.5,14958631256.5
2020-08-24,'000519,ÖÐ±øºì¼ý,10.9,10.95,10.77,10.88,10.75,0.15,1.3953,1.834,25520551,277677428.91,15178892903.8,15167356343.8
2020-08-21,'000519,ÖÐ±øºì¼ý,10.75,11.1,10.62,10.93,10.94,-0.19,-1.7367,2.7605,38412534,416503411.05,14970009056.5,14958631256.5
2020-08-20,'000519,ÖÐ±øºì¼ý,10.94,11.27,10.88,11.08,11.2,-0.26,-2.3214,2.9871,41565195,459055010.28,15234595263.1,15223016367.1
2020-08-19,'000519,ÖÐ±øºì¼ý,11.2,11.56,11.16,11.41,11.54,-0.34,-2.9463,4.2775,59521730,674838389.56,15596660598.4,15584806518.4
2020-08-18,'000519,ÖÐ±øºì¼ý,11.54,11.67,11.33,11.39,11.44,0.1,0.8741,4.764,66291521,763650064.67,16070130652.3,16057916716.3
2020-08-17,'000519,ÖÐ±øºì¼ý,11.44,11.56,11.14,11.32,11.28,0.16,1.4184,4.6641,64900651,741377614.74,15930874754.1,15918766658.1
2020-08-14,'000519,ÖÐ±øºì¼ý,11.28,11.38,10.93,10.98,11.0,0.28,2.5455,4.3252,60184867,676442789.61,15708065317.0,15696126565.0
2020-08-13,'000519,ÖÐ±øºì¼ý,11.0,11.17,10.84,11.0,11.01,-0.01,-0.0908,3.3821,47061516,518268197.93,15318148802.0,15306506402.0
2020-08-12,'000519,ÖÐ±øºì¼ý,11.01,11.5,10.69,11.45,11.58,-0.57,-4.9223,6.0467,84139828,929838652.95,15332074391.8,15320421407.8
2020-08-11,'000519,ÖÐ±øºì¼ý,11.58,12.3,11.57,11.9,12.04,-0.46,-3.8206,6.6063,91926573,1091761098.48,16125833011.6,16113576739.6
2020-08-10,'000519,ÖÐ±øºì¼ý,12.04,13.25,12.0,12.2,12.5,-0.46,-3.68,8.7587,121877641,1526821639.61,16766410143.3,16753667007.3
2020-08-07,'000519,ÖÐ±øºì¼ý,12.5,12.83,12.0,12.48,12.52,-0.02,-0.1597,8.6783,120757905,1496328415.41,17406987275.0,17393757275.0
2020-08-06,'000519,ÖÐ±øºì¼ý,12.52,13.0,11.9,12.0,12.16,0.36,2.9605,10.7184,149146045,1861346180.82,17434838454.6,17421587286.6
2020-08-05,'000519,ÖÐ±øºì¼ý,12.16,12.3,11.37,11.47,11.59,0.57,4.918,8.9511,124554491,1487636119.37,16933517221.1,16920647077.1
2020-08-04,'000519,ÖÐ±øºì¼ý,11.59,12.01,11.48,12.01,11.91,-0.32,-2.6868,6.7277,93615340,1090141521.52,16139758601.4,16127491745.4
2020-08-03,'000519,ÖÐ±øºì¼ý,11.91,11.95,11.18,11.28,11.21,0.7,6.2444,8.7724,122067304,1422470446.3,16585377475.6,16572771931.6
2020-07-31,'000519,ÖÐ±øºì¼ý,11.21,11.38,10.95,11.11,11.2,0.01,0.0893,5.1411,71538489,796070298.58,15610586188.2,15598721524.2
