ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'002056,ºáµê¶«´Å,13.8,14.23,13.73,13.99,14.1,-0.3,-2.1277,1.9126,31435738,438098773.05,22681680000.0,22681680000.0
2020-11-17,'002056,ºáµê¶«´Å,14.1,14.53,13.87,14.21,14.29,-0.19,-1.3296,1.987,32658106,462161520.09,23174760000.0,23174760000.0
2020-11-16,'002056,ºáµê¶«´Å,14.29,14.63,13.93,14.31,14.3,-0.01,-0.0699,2.1734,35721275,509252625.29,23487044000.0,23487044000.0
2020-11-13,'002056,ºáµê¶«´Å,14.3,14.59,13.9,14.09,14.13,0.17,1.2031,2.3062,37904739,541355006.58,23503480000.0,23503480000.0
2020-11-12,'002056,ºáµê¶«´Å,14.13,14.13,13.6,13.79,13.9,0.23,1.6547,2.7813,45712952,634917717.46,23224068000.0,23224068000.0
2020-11-11,'002056,ºáµê¶«´Å,13.9,15.08,13.73,15.07,15.26,-1.36,-8.9122,4.9341,81096328,1159689898.52,22846040000.0,22846040000.0
2020-11-10,'002056,ºáµê¶«´Å,15.26,15.4,14.67,15.0,15.05,0.21,1.3953,4.0058,65840075,990803816.0,25081336000.0,25081336000.0
2020-11-09,'002056,ºáµê¶«´Å,15.05,15.24,14.51,14.8,14.48,0.57,3.9365,4.3171,70955805,1056427288.94,24736180000.0,24736180000.0
2020-11-06,'002056,ºáµê¶«´Å,14.48,15.15,14.24,14.35,14.46,0.02,0.1383,3.6252,59583826,872088598.7,23799328000.0,23799328000.0
2020-11-05,'002056,ºáµê¶«´Å,14.46,14.65,14.05,14.31,14.2,0.26,1.831,3.4099,56045528,805263271.02,23766456000.0,23766456000.0
2020-11-04,'002056,ºáµê¶«´Å,14.2,14.42,13.84,14.1,14.17,0.03,0.2117,2.5944,42641358,601011791.49,23339120000.0,23339120000.0
2020-11-03,'002056,ºáµê¶«´Å,14.17,14.35,13.9,14.32,14.32,-0.15,-1.0475,3.0027,49352378,697643843.83,23289812000.0,23289812000.0
2020-11-02,'002056,ºáµê¶«´Å,14.32,14.49,14.06,14.41,14.04,0.28,1.9943,2.8962,47601549,680230434.98,23536352000.0,23536352000.0
2020-10-30,'002056,ºáµê¶«´Å,14.04,14.56,14.0,14.55,14.27,-0.23,-1.6118,3.1626,51980588,740808006.99,23076144000.0,23076144000.0
2020-10-29,'002056,ºáµê¶«´Å,14.27,14.63,13.85,13.85,14.04,0.23,1.6382,4.5204,74297832,1063094176.39,23454172000.0,23454172000.0
2020-10-28,'002056,ºáµê¶«´Å,14.04,14.16,13.06,13.2,13.03,1.01,7.7513,4.4811,73650906,1011132471.83,23076144000.0,23076144000.0
2020-10-27,'002056,ºáµê¶«´Å,13.03,13.14,12.69,12.8,12.87,0.16,1.2432,1.1152,18329233,237248213.47,21416108000.0,21416108000.0
2020-10-26,'002056,ºáµê¶«´Å,12.87,13.03,12.63,12.8,12.88,-0.01,-0.0776,1.1272,18526950,237646298.63,21153132000.0,21153132000.0
2020-10-23,'002056,ºáµê¶«´Å,12.88,13.42,12.77,13.29,13.25,-0.37,-2.7925,1.3479,22154210,289665690.83,21169568000.0,21169568000.0
2020-10-22,'002056,ºáµê¶«´Å,13.25,13.42,12.86,13.01,13.08,0.17,1.2997,1.3426,22067544,291600741.58,21777700000.0,21777700000.0
2020-10-21,'002056,ºáµê¶«´Å,13.08,13.36,12.86,13.34,13.39,-0.31,-2.3152,1.6522,27155406,354462099.55,21498288000.0,21498288000.0
2020-10-20,'002056,ºáµê¶«´Å,13.39,13.42,12.94,13.04,13.09,0.3,2.2918,1.3497,22183016,293395983.45,22007804000.0,22007804000.0
2020-10-19,'002056,ºáµê¶«´Å,13.09,13.44,13.04,13.29,13.27,-0.18,-1.3564,1.5266,25091299,331839732.72,21514724000.0,21514724000.0
2020-10-16,'002056,ºáµê¶«´Å,13.27,13.34,12.98,13.3,13.2,0.07,0.5303,1.6533,27174347,357547123.19,21810572000.0,21810572000.0
2020-10-15,'002056,ºáµê¶«´Å,13.2,13.7,13.18,13.43,13.51,-0.31,-2.2946,2.369,38936225,521996011.31,21695520000.0,21695520000.0
2020-10-14,'002056,ºáµê¶«´Å,13.51,14.1,13.46,14.0,14.27,-0.76,-5.3259,3.6957,60742760,834155686.49,22205036000.0,22205036000.0
2020-10-13,'002056,ºáµê¶«´Å,14.27,14.3,13.62,13.83,14.0,0.27,1.9286,3.0708,50472061,705632094.92,23454172000.0,23454172000.0
2020-10-12,'002056,ºáµê¶«´Å,14.0,14.09,13.7,13.95,13.85,0.15,1.083,3.4233,56265644,781332681.43,23010400000.0,23010400000.0
2020-10-09,'002056,ºáµê¶«´Å,13.85,13.93,13.04,13.1,12.71,1.14,8.9693,3.5724,58715691,800909230.6,22763860000.0,22763860000.0
2020-09-30,'002056,ºáµê¶«´Å,12.71,13.54,12.71,13.49,13.39,-0.68,-5.0784,2.8329,46562358,605252616.26,20890156000.0,20890156000.0
