ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'002004,»ª°î½¡¿µ,5.66,5.84,5.59,5.63,5.71,-0.05,-0.8757,2.6847,53155391,302426171.57,11206342621.1,11206342621.1
2020-11-17,'002004,»ª°î½¡¿µ,5.71,5.75,5.45,5.5,5.53,0.18,3.255,2.976,58923158,331638339.55,11305338580.6,11305338580.6
2020-11-16,'002004,»ª°î½¡¿µ,5.53,5.62,5.41,5.46,5.43,0.1,1.8416,1.3074,25886332,142180418.86,10948953126.2,10948953126.2
2020-11-13,'002004,»ª°î½¡¿µ,5.43,5.47,5.34,5.4,5.46,-0.03,-0.5495,1.1957,23674846,128015747.06,10750961207.1,10750961207.1
2020-11-12,'002004,»ª°î½¡¿µ,5.46,5.68,5.21,5.21,5.2,0.26,5.0,2.4,47518904,258705362.43,10810358782.9,10810358782.9
2020-11-11,'002004,»ª°î½¡¿µ,5.2,5.23,5.15,5.18,5.18,0.02,0.3861,0.3422,6774860,35208453.42,10295579793.2,10295579793.2
2020-11-10,'002004,»ª°î½¡¿µ,5.18,5.26,5.15,5.26,5.23,-0.05,-0.956,0.4716,9338279,48523389.48,10255981409.4,10255981409.4
2020-11-09,'002004,»ª°î½¡¿µ,5.23,5.27,5.16,5.16,5.16,0.07,1.3566,0.8323,16479698,86255209.3,10354977368.9,10354977368.9
2020-11-06,'002004,»ª°î½¡¿µ,5.16,5.17,5.1,5.14,5.14,0.02,0.3891,0.3808,7538910,38696978.4,10216383025.6,10216383025.6
2020-11-05,'002004,»ª°î½¡¿µ,5.14,5.15,5.09,5.11,5.08,0.06,1.1811,0.4419,8749816,44802290.88,10176784641.7,10176784641.7
2020-11-04,'002004,»ª°î½¡¿µ,5.08,5.16,5.05,5.13,5.14,-0.06,-1.1673,0.3893,7708624,39270118.38,10057989490.3,10057989490.3
2020-11-03,'002004,»ª°î½¡¿µ,5.14,5.15,5.08,5.13,5.08,0.06,1.1811,0.3867,7655794,39180047.1,10176784641.7,10176784641.7
2020-11-02,'002004,»ª°î½¡¿µ,5.08,5.24,5.07,5.2,5.2,-0.12,-2.3077,0.6575,13018096,66632113.58,10057989490.3,10057989490.3
2020-10-30,'002004,»ª°î½¡¿µ,5.2,5.28,5.17,5.24,5.24,-0.04,-0.7634,0.7236,14327458,74977490.94,10295579793.2,10295579793.2
2020-10-29,'002004,»ª°î½¡¿µ,5.24,5.27,5.14,5.16,5.19,0.05,0.9634,0.6563,12993618,67863546.88,10374776560.8,10374776560.8
2020-10-28,'002004,»ª°î½¡¿µ,5.19,5.23,5.03,5.08,5.08,0.11,2.1654,0.5993,11866221,61058908.79,10275780601.3,10275780601.3
2020-10-27,'002004,»ª°î½¡¿µ,5.08,5.12,5.06,5.09,5.1,-0.02,-0.3922,0.2724,5393551,27418924.31,10057989490.3,10057989490.3
2020-10-26,'002004,»ª°î½¡¿µ,5.1,5.12,5.06,5.06,5.05,0.05,0.9901,0.2721,5386501,27444991.06,10097587874.1,10097587874.1
2020-10-23,'002004,»ª°î½¡¿µ,5.05,5.13,5.05,5.09,5.08,-0.03,-0.5906,0.3136,6209963,31571273.85,9998591914.55,9998591914.55
2020-10-22,'002004,»ª°î½¡¿µ,5.08,5.14,5.08,5.11,5.12,-0.04,-0.7813,0.3553,7033946,35943605.98,10057989490.3,10057989490.3
2020-10-21,'002004,»ª°î½¡¿µ,5.12,5.19,5.1,5.15,5.17,-0.05,-0.9671,0.2654,5254424,26932299.88,10137186257.9,10137186257.9
2020-10-20,'002004,»ª°î½¡¿µ,5.17,5.19,5.12,5.14,5.15,0.02,0.3883,0.2031,4022190,20730981.39,10236182217.5,10236182217.5
2020-10-19,'002004,»ª°î½¡¿µ,5.15,5.25,5.14,5.19,5.19,-0.04,-0.7707,0.3881,7684579,39901876.21,10196583833.6,10196583833.6
2020-10-16,'002004,»ª°î½¡¿µ,5.19,5.21,5.16,5.18,5.19,0.0,0.0,0.3,5938850,30784628.75,10275780601.3,10275780601.3
2020-10-15,'002004,»ª°î½¡¿µ,5.19,5.23,5.17,5.23,5.21,-0.02,-0.3839,0.3146,6229151,32328592.69,10275780601.3,10275780601.3
2020-10-14,'002004,»ª°î½¡¿µ,5.21,5.24,5.18,5.23,5.23,-0.02,-0.3824,0.3286,6505083,33902837.05,10315378985.1,10315378985.1
2020-10-13,'002004,»ª°î½¡¿µ,5.23,5.26,5.18,5.24,5.25,-0.02,-0.381,0.4395,8700975,45361674.25,10354977368.9,10354977368.9
2020-10-12,'002004,»ª°î½¡¿µ,5.25,5.25,5.14,5.16,5.14,0.11,2.1401,0.6003,11884958,61833088.38,10394575752.8,10394575752.8
2020-10-09,'002004,»ª°î½¡¿µ,5.14,5.18,5.05,5.06,5.0,0.14,2.8,0.4574,9056729,46572486.05,10176784641.7,10176784641.7
2020-09-30,'002004,»ª°î½¡¿µ,5.0,5.1,4.99,5.08,5.06,-0.06,-1.1858,0.3617,7161122,36067169.32,9899595955.0,9899595955.0
2020-09-29,'002004,»ª°î½¡¿µ,5.06,5.11,5.03,5.06,5.04,0.02,0.3968,0.4208,8331725,42246990.65,10018391106.5,10018391106.5
2020-09-28,'002004,»ª°î½¡¿µ,5.04,5.15,5.01,5.14,5.12,-0.08,-1.5625,0.5087,10070982,51005949.82,9978792722.64,9978792722.64
2020-09-25,'002004,»ª°î½¡¿µ,5.12,5.22,5.1,5.2,5.18,-0.06,-1.1583,0.3719,7364150,37936848.78,10137186257.9,10137186257.9
2020-09-24,'002004,»ª°î½¡¿µ,5.18,5.29,5.17,5.28,5.27,-0.09,-1.7078,0.5426,10742653,55939451.12,10255981409.4,10255981409.4
2020-09-23,'002004,»ª°î½¡¿µ,5.27,5.34,5.26,5.32,5.32,-0.05,-0.9398,0.4518,8945376,47269166.15,10434174136.6,10434174136.6
2020-09-22,'002004,»ª°î½¡¿µ,5.32,5.43,5.29,5.36,5.33,-0.01,-0.1876,0.6949,13757776,73880502.36,10533170096.1,10533170096.1
2020-09-21,'002004,»ª°î½¡¿µ,5.33,5.4,5.32,5.35,5.34,-0.01,-0.1873,0.4583,9074958,48583723.95,10552969288.0,10552969288.0
2020-09-18,'002004,»ª°î½¡¿µ,5.34,5.35,5.25,5.26,5.26,0.08,1.5209,0.5435,10761608,57121385.46,10572768479.9,10572768479.9
2020-09-17,'002004,»ª°î½¡¿µ,5.26,5.32,5.2,5.32,5.32,-0.06,-1.1278,0.6656,13178085,69415783.95,10414374944.7,10414374944.7
2020-09-16,'002004,»ª°î½¡¿µ,5.32,5.38,5.3,5.35,5.37,-0.05,-0.9311,0.4293,8499428,45327742.01,10533170096.1,10533170096.1
2020-09-15,'002004,»ª°î½¡¿µ,5.37,5.38,5.28,5.34,5.33,0.04,0.7505,0.5343,10579382,56268077.03,10632166055.7,10632166055.7
2020-09-14,'002004,»ª°î½¡¿µ,5.33,5.44,5.3,5.42,5.4,-0.07,-1.2963,1.1588,22943908,123026423.24,10552969288.0,10552969288.0
2020-09-11,'002004,»ª°î½¡¿µ,5.4,5.59,5.37,5.55,5.56,-0.16,-2.8777,1.4039,27795724,151307710.0,10691563631.4,10691563631.4
2020-09-10,'002004,»ª°î½¡¿µ,5.56,5.71,5.53,5.62,5.61,-0.05,-0.8913,1.6761,33185317,186883866.93,11008350702.0,11008350702.0
2020-09-09,'002004,»ª°î½¡¿µ,5.61,5.73,5.4,5.4,5.45,0.16,2.9358,2.1966,43490911,243664896.93,11107346661.5,11107346661.5
2020-09-08,'002004,»ª°î½¡¿µ,5.45,5.46,5.3,5.36,5.34,0.11,2.0599,0.6652,13170016,71020620.9,10790559591.0,10790559591.0
2020-09-07,'002004,»ª°î½¡¿µ,5.34,5.49,5.33,5.43,5.43,-0.09,-1.6575,0.74,14650580,79293667.4,10572768479.9,10572768479.9
2020-09-04,'002004,»ª°î½¡¿µ,5.43,5.46,5.4,5.45,5.49,-0.06,-1.0929,0.6598,13064341,70894330.17,10750961207.1,10750961207.1
2020-09-03,'002004,»ª°î½¡¿µ,5.49,5.55,5.47,5.48,5.5,-0.01,-0.1818,0.5912,11705841,64518697.55,10869756358.6,10869756358.6
2020-09-02,'002004,»ª°î½¡¿µ,5.5,5.53,5.44,5.5,5.5,0.0,0.0,0.5758,11400077,62521657.53,10889555550.5,10889555550.5
2020-09-01,'002004,»ª°î½¡¿µ,5.5,5.54,5.44,5.51,5.52,-0.02,-0.3623,0.5988,11855817,65106230.41,10889555550.5,10889555550.5
2020-08-31,'002004,»ª°î½¡¿µ,5.52,5.64,5.52,5.61,5.6,-0.08,-1.4286,0.8845,17512734,97714147.22,10929153934.3,10929153934.3
2020-08-28,'002004,»ª°î½¡¿µ,5.6,5.63,5.46,5.51,5.52,0.08,1.4493,0.8992,17802631,98555062.14,11087547469.6,11087547469.6
2020-08-27,'002004,»ª°î½¡¿µ,5.52,5.56,5.45,5.54,5.55,-0.03,-0.5405,0.6226,12327703,67906743.67,10929153934.3,10929153934.3
2020-08-26,'002004,»ª°î½¡¿µ,5.55,5.66,5.51,5.63,5.64,-0.09,-1.5957,0.7825,15493803,86527812.61,10988551510.0,10988551510.0
2020-08-25,'002004,»ª°î½¡¿µ,5.64,5.68,5.58,5.65,5.65,-0.01,-0.177,0.7218,14290811,80466845.04,11166744237.2,11166744237.2
2020-08-24,'002004,»ª°î½¡¿µ,5.65,5.68,5.53,5.58,5.58,0.07,1.2545,0.7992,15823724,88906221.14,11186543429.1,11186543429.1
2020-08-21,'002004,»ª°î½¡¿µ,5.58,5.66,5.52,5.65,5.62,-0.04,-0.7117,0.94,18612066,104058598.89,11047949085.8,11047949085.8
2020-08-20,'002004,»ª°î½¡¿µ,5.62,5.72,5.55,5.59,5.62,0.0,0.0,1.1745,23254820,131308746.27,11127145853.4,11127145853.4
2020-08-19,'002004,»ª°î½¡¿µ,5.62,5.74,5.57,5.65,5.63,-0.01,-0.1776,1.694,33539132,189986660.26,11127145853.4,11127145853.4
2020-08-18,'002004,»ª°î½¡¿µ,5.63,5.66,5.51,5.54,5.49,0.14,2.5501,1.3772,27267093,152577596.42,11146945045.3,11146945045.3
2020-08-17,'002004,»ª°î½¡¿µ,5.49,5.56,5.39,5.39,5.36,0.13,2.4254,1.601,31699456,174373253.71,10869756358.6,10869756358.6
2020-08-14,'002004,»ª°î½¡¿µ,5.36,5.38,5.26,5.35,5.34,0.02,0.3745,0.6402,12674645,67530221.03,10612366863.8,10612366863.8
2020-08-13,'002004,»ª°î½¡¿µ,5.34,5.38,5.31,5.33,5.3,0.04,0.7547,0.6389,12649520,67573540.17,10572768479.9,10572768479.9
2020-08-12,'002004,»ª°î½¡¿µ,5.3,5.45,5.22,5.42,5.44,-0.14,-2.5735,1.1912,23585107,125153194.84,10493571712.3,10493571712.3
2020-08-11,'002004,»ª°î½¡¿µ,5.44,5.59,5.43,5.59,5.56,-0.12,-2.1583,0.7894,15629710,85990216.7,10770760399.0,10770760399.0
2020-08-10,'002004,»ª°î½¡¿µ,5.56,5.58,5.42,5.46,5.48,0.08,1.4599,0.7501,14851101,81909905.54,11008350702.0,11008350702.0
2020-08-07,'002004,»ª°î½¡¿µ,5.48,5.56,5.41,5.55,5.57,-0.09,-1.6158,0.9555,18917606,103668278.76,10849957166.7,10849957166.7
2020-08-06,'002004,»ª°î½¡¿µ,5.57,5.69,5.52,5.66,5.66,-0.09,-1.5901,1.1966,23691265,132173919.0,11028149893.9,11028149893.9
2020-08-05,'002004,»ª°î½¡¿µ,5.66,5.71,5.57,5.67,5.68,-0.02,-0.3521,1.252,24789078,139883120.66,11206342621.1,11206342621.1
2020-08-04,'002004,»ª°î½¡¿µ,5.68,5.75,5.66,5.72,5.7,-0.02,-0.3509,1.2434,24618008,140478337.42,11245941004.9,11245941004.9
2020-08-03,'002004,»ª°î½¡¿µ,5.7,5.71,5.58,5.58,5.6,0.1,1.7857,1.7751,35144721,199032301.32,11285539388.7,11285539388.7
2020-07-31,'002004,»ª°î½¡¿µ,5.6,5.62,5.41,5.53,5.54,0.06,1.083,1.5482,30652800,169561999.61,11087547469.6,11087547469.6
2020-07-30,'002004,»ª°î½¡¿µ,5.54,5.69,5.53,5.6,5.62,-0.08,-1.4235,1.4204,28122843,157478682.62,10968752318.1,10968752318.1
2020-07-29,'002004,»ª°î½¡¿µ,5.62,5.64,5.4,5.44,5.4,0.22,4.0741,1.8341,36314651,200944549.27,11127145853.4,11127145853.4
2020-07-28,'002004,»ª°î½¡¿µ,5.4,5.56,5.38,5.53,5.52,-0.12,-2.1739,1.9255,38123655,207337262.21,10691563631.4,10691563631.4
2020-07-27,'002004,»ª°î½¡¿µ,5.52,6.3,5.41,6.15,6.01,-0.49,-8.1531,4.2821,84782397,485335309.08,10929153934.3,10929153934.3
2020-07-24,'002004,»ª°î½¡¿µ,6.01,6.45,5.96,6.35,6.25,-0.24,-3.84,2.524,49974088,309626088.86,11899314337.9,11899314337.9
2020-07-23,'002004,»ª°î½¡¿µ,6.25,6.4,5.97,6.0,5.96,0.29,4.8658,3.4881,69060995,429567356.71,12374494943.8,12374494943.8
2020-07-22,'002004,»ª°î½¡¿µ,5.96,6.05,5.93,6.02,6.03,-0.07,-1.1609,1.2242,24238438,145039148.77,11800318378.4,11800318378.4
